StudentID,SubjectName,SubjectType,Grade
STU05736,Music,Elective,89
STU05737,Science,Core,84
STU05738,Science,Core,61
STU05739,Dance,Elective,93
STU05740,Geography,Core,70
STU05741,Drama,Elective,69
STU05742,Music,Elective,83
STU05743,Dance,Elective,83
STU05744,Geography,Core,62
STU05745,Music,Elective,77
STU05746,Computer Science,Elective,74
STU05747,English,Core,60
STU05748,Debate,Elective,61
STU05749,Cooking,Elective,60
STU05750,English,Core,74
STU05751,English,Core,69
STU05752,History,Core,100
STU05753,Mathematics,Core,88
STU05754,Science,Core,78
STU05755,English,Core,89
STU05756,Science,Core,54
STU05757,Science,Core,84
STU05758,History,Core,72
STU05759,Robotics,Elective,77
STU05760,Computer Science,Elective,90
STU05761,History,Core,83
STU05762,Photography,Elective,45
STU05763,Debate,Elective,100
STU05764,Debate,Elective,72
STU05765,History,Core,92
STU05766,English,Core,72
STU05767,Robotics,Elective,67
STU05768,Drama,Elective,86
STU05769,English,Core,55
STU05770,History,Core,63
STU05771,Music,Elective,74
STU05772,English,Core,67
STU05773,Geography,Core,76
STU05774,History,Core,79
STU05775,Debate,Elective,85
STU05776,Mathematics,Core,81
STU05777,Science,Core,77
STU05778,Drama,Elective,56
STU05779,Geography,Core,79
STU05780,Drama,Elective,79
STU05781,Physical Education,Elective,72
STU05782,English,Core,82
STU05783,Dance,Elective,71
STU05784,Physical Education,Elective,81
STU05785,Geography,Core,65
STU05786,Mathematics,Core,63
STU05787,Science,Core,74
STU05788,English,Core,84
STU05789,Art,Elective,86
STU05790,Cooking,Elective,100
STU05791,Cooking,Elective,91
STU05792,Mathematics,Core,72
STU05793,Physical Education,Elective,85
STU05794,Geography,Core,92
STU05795,Science,Core,67
STU05796,Geography,Core,78
STU05797,Geography,Core,83
STU05798,Cooking,Elective,76
STU05799,Music,Elective,86
STU05800,Drama,Elective,87
STU05801,Robotics,Elective,67
STU05802,Drama,Elective,100
STU05803,Music,Elective,94
STU05804,Dance,Elective,69
STU05805,Science,Core,90
STU05806,Dance,Elective,77
STU05807,Dance,Elective,100
STU05808,Debate,Elective,82
STU05809,Computer Science,Elective,65
STU05810,Drama,Elective,80
STU05811,Photography,Elective,94
STU05812,Cooking,Elective,77
STU05813,Science,Core,71
STU05814,Art,Elective,89
STU05815,Mathematics,Core,86
STU05816,Debate,Elective,34
STU05817,Mathematics,Core,80
STU05818,English,Core,53
STU05819,History,Core,91
STU05820,Geography,Core,59
STU05821,Physical Education,Elective,73
STU05822,Art,Elective,65
STU05823,Science,Core,85
STU05824,Geography,Core,89
STU05825,Geography,Core,77
STU05826,Science,Core,73
STU05827,Photography,Elective,75
STU05828,Mathematics,Core,57
STU05829,Geography,Core,65
STU05830,English,Core,85
STU05831,Music,Elective,83
STU05832,Science,Core,74
STU05833,Physical Education,Elective,85
STU05834,Physical Education,Elective,61
STU05835,History,Core,92
STU05836,Physical Education,Elective,72
STU05837,Mathematics,Core,88
STU05838,Physical Education,Elective,72
STU05839,Science,Core,58
STU05840,Photography,Elective,100
STU05841,Dance,Elective,57
STU05842,Computer Science,Elective,100
STU05843,Cooking,Elective,83
STU05844,Mathematics,Core,74
STU05845,Cooking,Elective,90
STU05846,English,Core,58
STU05847,Cooking,Elective,72
STU05848,Debate,Elective,100
STU05849,English,Core,94
STU05850,Physical Education,Elective,71
STU05851,English,Core,81
STU05852,Geography,Core,64
STU05853,Science,Core,79
STU05854,English,Core,77
STU05855,Geography,Core,82
STU05856,Computer Science,Elective,80
STU05857,Physical Education,Elective,90
STU05858,Science,Core,78
STU05859,Science,Core,80
STU05860,Debate,Elective,77
STU05861,History,Core,75
STU05862,Debate,Elective,89
STU05863,Geography,Core,61
STU05864,Drama,Elective,68
STU05865,Debate,Elective,70
STU05866,Debate,Elective,100
STU05867,Mathematics,Core,72
STU05868,English,Core,65
STU05869,Geography,Core,91
STU05870,Physical Education,Elective,81
STU05871,Debate,Elective,89
STU05872,Photography,Elective,69
STU05873,Computer Science,Elective,86
STU05874,Science,Core,73
STU05875,Mathematics,Core,80
STU05876,Cooking,Elective,81
STU05877,Science,Core,82
STU05878,Mathematics,Core,68
STU05879,Photography,Elective,64
STU05880,Geography,Core,64
STU05881,Photography,Elective,90
STU05882,Computer Science,Elective,87
STU05883,Computer Science,Elective,68
STU05884,Drama,Elective,79
STU05885,Art,Elective,69
STU05886,Computer Science,Elective,83
STU05887,Geography,Core,95
STU05888,Geography,Core,48
STU05889,English,Core,64
STU05890,Art,Elective,84
STU05891,Mathematics,Core,60
STU05892,Cooking,Elective,100
STU05893,Photography,Elective,75
STU05894,Robotics,Elective,65
STU05895,Mathematics,Core,100
STU05896,Cooking,Elective,82
STU05897,Geography,Core,89
STU05898,English,Core,85
STU05899,English,Core,61
STU05900,Robotics,Elective,36
STU05901,Photography,Elective,69
STU05902,History,Core,83
STU05903,Mathematics,Core,87
STU05904,Debate,Elective,87
STU05905,Geography,Core,83
STU05906,Science,Core,93
STU05907,History,Core,71
STU05908,English,Core,61
STU05909,Cooking,Elective,83
STU05910,Science,Core,67
STU05911,Cooking,Elective,94
STU05912,Robotics,Elective,64
STU05913,Art,Elective,84
STU05914,English,Core,68
STU05915,Mathematics,Core,79
STU05916,English,Core,77
STU05917,English,Core,79
STU05918,English,Core,83
STU05919,Art,Elective,69
STU05920,History,Core,78
STU05921,Cooking,Elective,67
STU05922,Drama,Elective,80
STU05923,Computer Science,Elective,100
STU05924,Robotics,Elective,89
STU05925,Geography,Core,89
STU05926,Science,Core,51
STU05927,Geography,Core,69
STU05928,Music,Elective,71
STU05929,Art,Elective,99
STU05930,Cooking,Elective,79
STU05931,Cooking,Elective,69
STU05932,English,Core,79
STU05933,Geography,Core,78
STU05934,Geography,Core,60
STU05935,Computer Science,Elective,84
STU05936,Cooking,Elective,69
STU05937,Debate,Elective,75
STU05938,Dance,Elective,87
STU05939,Mathematics,Core,100
STU05940,Physical Education,Elective,71
STU05941,Robotics,Elective,100
STU05942,Mathematics,Core,49
STU05943,Science,Core,51
STU05944,Drama,Elective,100
STU05945,English,Core,79
STU05946,Geography,Core,75
STU05947,History,Core,83
STU05948,Science,Core,86
STU05949,Debate,Elective,68
STU05950,Cooking,Elective,75
STU05951,Science,Core,92
STU05952,Computer Science,Elective,63
STU05953,Dance,Elective,67
STU05954,Geography,Core,92
STU05955,History,Core,82
STU05956,Art,Elective,35
STU05957,Dance,Elective,89
STU05958,Dance,Elective,87
STU05959,History,Core,70
STU05960,English,Core,63
STU05961,Mathematics,Core,81
STU05962,Dance,Elective,70
STU05963,English,Core,70
STU05964,Photography,Elective,65
STU05965,Cooking,Elective,80
STU05966,Robotics,Elective,61
STU05967,Computer Science,Elective,96
STU05968,Drama,Elective,77
STU05969,Physical Education,Elective,67
STU05970,Geography,Core,88
STU05971,Computer Science,Elective,77
STU05972,History,Core,79
STU05973,English,Core,93
STU05974,Geography,Core,68
STU05975,Science,Core,69
STU05976,Photography,Elective,93
STU05977,English,Core,62
STU05978,Physical Education,Elective,85
STU05979,Computer Science,Elective,86
STU05980,Cooking,Elective,69
STU05981,English,Core,86
STU05982,Debate,Elective,51
STU05983,Geography,Core,86
STU05984,English,Core,68
STU05985,Science,Core,75
STU05986,History,Core,67
STU05987,Geography,Core,80
STU05988,Debate,Elective,99
STU05989,Computer Science,Elective,83
STU05990,Music,Elective,100
STU05991,Drama,Elective,86
STU05992,Computer Science,Elective,80
STU05993,Photography,Elective,96
STU05994,Art,Elective,84
STU05995,History,Core,85
STU05996,Mathematics,Core,91
STU05997,Robotics,Elective,64
STU05998,Mathematics,Core,78
STU05999,Science,Core,60
STU06000,English,Core,73
STU06001,English,Core,70
STU06002,Mathematics,Core,52
STU06003,Mathematics,Core,96
STU06004,Photography,Elective,71
STU06005,Photography,Elective,61
STU06006,Music,Elective,63
STU06007,Debate,Elective,93
STU06008,History,Core,82
STU06009,Cooking,Elective,98
STU06010,Physical Education,Elective,51
STU06011,Music,Elective,71
STU06012,Mathematics,Core,77
STU06013,Mathematics,Core,74
STU06014,Art,Elective,66
STU06015,Cooking,Elective,67
STU06016,Robotics,Elective,58
STU06017,Physical Education,Elective,82
STU06018,Geography,Core,89
STU06019,History,Core,58
STU06020,Art,Elective,92
STU06021,Physical Education,Elective,97
STU06022,Mathematics,Core,97
STU06023,Robotics,Elective,73
STU06024,Music,Elective,76
STU06025,Computer Science,Elective,86
STU06026,Physical Education,Elective,90
STU06027,Geography,Core,100
STU06028,Mathematics,Core,77
STU06029,Robotics,Elective,86
STU06030,Music,Elective,86
STU06031,Dance,Elective,65
STU06032,Dance,Elective,73
STU06033,History,Core,88
STU06034,Computer Science,Elective,97
STU06035,Geography,Core,74
STU06036,History,Core,68
STU06037,Geography,Core,100
STU06038,Dance,Elective,70
STU06039,Robotics,Elective,69
STU06040,Geography,Core,72
STU06041,History,Core,47
STU06042,Drama,Elective,87
STU06043,Geography,Core,85
STU06044,Drama,Elective,64
STU06045,Mathematics,Core,100
STU06046,Dance,Elective,88
STU06047,Debate,Elective,94
STU06048,Science,Core,68
STU06049,Physical Education,Elective,87
STU06050,Drama,Elective,98
STU06051,History,Core,74
STU06052,Mathematics,Core,68
STU06053,Geography,Core,57
STU06054,Science,Core,74
STU06055,Photography,Elective,86
STU06056,Mathematics,Core,82
STU06057,Physical Education,Elective,55
STU06058,Computer Science,Elective,74
STU06059,Art,Elective,87
STU06060,Science,Core,88
STU06061,English,Core,76
STU06062,Geography,Core,71
STU06063,History,Core,99
STU06064,Robotics,Elective,45
STU06065,Cooking,Elective,92
STU06066,Debate,Elective,71
STU06067,English,Core,66
STU06068,Debate,Elective,82
STU06069,Science,Core,59
STU06070,Mathematics,Core,70
STU06071,Mathematics,Core,51
STU06072,Robotics,Elective,84
STU06073,Drama,Elective,69
STU06074,Science,Core,58
STU06075,History,Core,71
STU06076,Drama,Elective,76
STU06077,Art,Elective,89
STU06078,Photography,Elective,58
STU06079,Mathematics,Core,82
STU06080,Mathematics,Core,68
STU06081,Robotics,Elective,100
STU06082,English,Core,78
STU06083,Science,Core,67
STU06084,Cooking,Elective,84
STU06085,Music,Elective,90
STU06086,English,Core,86
STU06087,Science,Core,90
STU06088,Computer Science,Elective,84
STU06089,English,Core,79
STU06090,English,Core,65
STU06091,Physical Education,Elective,85
STU06092,Music,Elective,74
STU06093,History,Core,64
STU06094,Drama,Elective,74
STU06095,History,Core,63
STU06096,Computer Science,Elective,93
STU06097,Geography,Core,57
STU06098,Robotics,Elective,73
STU06099,Music,Elective,82
STU06100,Debate,Elective,86
STU06101,Mathematics,Core,89
STU06102,Music,Elective,68
STU06103,English,Core,52
STU06104,Dance,Elective,97
STU06105,Science,Core,53
STU06106,Computer Science,Elective,90
STU06107,Music,Elective,100
STU06108,Debate,Elective,58
STU06109,Cooking,Elective,98
STU06110,History,Core,71
STU06111,Mathematics,Core,55
STU06112,Cooking,Elective,53
STU06113,Mathematics,Core,100
STU06114,Cooking,Elective,54
STU06115,Dance,Elective,61
STU06116,Dance,Elective,88
STU06117,Mathematics,Core,82
STU06118,Dance,Elective,62
STU06119,English,Core,79
STU06120,Cooking,Elective,95
STU06121,Cooking,Elective,55
STU06122,Robotics,Elective,100
STU06123,Geography,Core,80
STU06124,Robotics,Elective,72
STU06125,Physical Education,Elective,61
STU06126,Debate,Elective,88
STU06127,Cooking,Elective,73
STU06128,English,Core,57
STU06129,Robotics,Elective,76
STU06130,Debate,Elective,72
STU06131,Physical Education,Elective,69
STU06132,English,Core,87
STU06133,Music,Elective,77
STU06134,Robotics,Elective,79
STU06135,Drama,Elective,83
STU06136,English,Core,74
STU06137,Mathematics,Core,64
STU06138,Computer Science,Elective,63
STU06139,Art,Elective,97
STU06140,Mathematics,Core,60
STU06141,Mathematics,Core,92
STU06142,Art,Elective,94
STU06143,English,Core,82
STU06144,Computer Science,Elective,61
STU06145,Science,Core,72
STU06146,Cooking,Elective,71
STU06147,Debate,Elective,79
STU06148,Geography,Core,69
STU06149,Science,Core,64
STU06150,Dance,Elective,92
STU06151,History,Core,78
STU06152,Geography,Core,71
STU06153,Mathematics,Core,81
STU06154,Physical Education,Elective,73
STU06155,Photography,Elective,90
STU06156,Cooking,Elective,79
STU06157,English,Core,72
STU06158,Science,Core,100
STU06159,Science,Core,67
STU06160,Cooking,Elective,63
STU06161,Mathematics,Core,77
STU06162,Robotics,Elective,62
STU06163,Physical Education,Elective,100
STU06164,Robotics,Elective,81
STU06165,Cooking,Elective,100
STU06166,Geography,Core,79
STU06167,Music,Elective,74
STU06168,Computer Science,Elective,95
STU06169,Mathematics,Core,87
STU06170,Physical Education,Elective,100
STU06171,History,Core,79
STU06172,Photography,Elective,87
STU06173,History,Core,59
STU06174,History,Core,80
STU06175,History,Core,95
STU06176,Geography,Core,69
STU06177,Science,Core,83
STU06178,Photography,Elective,97
STU06179,Geography,Core,64
STU06180,Science,Core,71
STU06181,Mathematics,Core,81
STU06182,Mathematics,Core,65
STU06183,Physical Education,Elective,88
STU06184,Robotics,Elective,100
STU06185,Physical Education,Elective,78
STU06186,Geography,Core,78
STU06187,Geography,Core,87
STU06188,History,Core,75
STU06189,Photography,Elective,98
STU06190,Geography,Core,93
STU06191,History,Core,73
STU06192,Drama,Elective,81
STU06193,History,Core,68
STU06194,Dance,Elective,99
STU06195,English,Core,75
STU06196,Debate,Elective,72
STU06197,Physical Education,Elective,91
STU06198,Computer Science,Elective,83
STU06199,Mathematics,Core,77
STU06200,Dance,Elective,56
STU06201,Mathematics,Core,75
STU06202,Mathematics,Core,88
STU06203,Drama,Elective,60
STU06204,Robotics,Elective,70
STU06205,Photography,Elective,77
STU06206,Geography,Core,100
STU06207,Science,Core,62
STU06208,English,Core,52
STU06209,History,Core,90
STU06210,Debate,Elective,99
STU06211,Music,Elective,50
STU06212,Music,Elective,72
STU06213,Drama,Elective,65
STU06214,Physical Education,Elective,62
STU06215,Art,Elective,86
STU06216,Geography,Core,71
STU06217,Music,Elective,72
STU06218,Mathematics,Core,87
STU06219,Robotics,Elective,76
STU06220,Mathematics,Core,73
STU06221,Physical Education,Elective,79
STU06222,Drama,Elective,100
STU06223,Cooking,Elective,66
STU06224,History,Core,81
STU06225,English,Core,89
STU06226,Computer Science,Elective,94
STU06227,Music,Elective,77
STU06228,Mathematics,Core,93
STU06229,Dance,Elective,78
STU06230,Cooking,Elective,96
STU06231,Mathematics,Core,57
STU06232,Physical Education,Elective,98
STU06233,English,Core,79
STU06234,Mathematics,Core,77
STU06235,Robotics,Elective,96
STU06236,English,Core,74
STU06237,Computer Science,Elective,56
STU06238,Debate,Elective,100
STU06239,Music,Elective,69
STU06240,Photography,Elective,68
STU06241,Mathematics,Core,81
STU06242,Geography,Core,83
STU06243,Music,Elective,100
STU06244,Art,Elective,85
STU06245,Computer Science,Elective,79
STU06246,English,Core,62
STU06247,Geography,Core,75
STU06248,History,Core,70
STU06249,Mathematics,Core,62
STU06250,Computer Science,Elective,87
STU06251,Cooking,Elective,81
STU06252,Science,Core,74
STU06253,Mathematics,Core,100
STU06254,Music,Elective,85
STU06255,History,Core,63
STU06256,Drama,Elective,58
STU06257,Science,Core,62
STU06258,English,Core,63
STU06259,English,Core,73
STU06260,Mathematics,Core,65
STU06261,Dance,Elective,76
STU06262,History,Core,76
STU06263,History,Core,68
STU06264,History,Core,88
STU06265,Geography,Core,70
STU06266,Science,Core,100
STU06267,Science,Core,77
STU06268,Science,Core,61
STU06269,Debate,Elective,60
STU06270,Robotics,Elective,71
STU06271,Drama,Elective,88
STU06272,Art,Elective,83
STU06273,Robotics,Elective,85
STU06274,Drama,Elective,70
STU06275,Music,Elective,59
STU06276,English,Core,80
STU06277,Science,Core,100
STU06278,English,Core,81
STU06279,English,Core,89
STU06280,Robotics,Elective,91
STU06281,Art,Elective,68
STU06282,History,Core,84
STU06283,Cooking,Elective,63
STU06284,English,Core,79
STU06285,Art,Elective,86
STU06286,Dance,Elective,71
STU06287,Science,Core,69
STU06288,History,Core,77
STU06289,Cooking,Elective,76
STU06290,History,Core,70
STU06291,Mathematics,Core,62
STU06292,English,Core,61
STU06293,Geography,Core,64
STU06294,Science,Core,70
STU06295,Geography,Core,68
STU06296,Drama,Elective,72
STU06297,Robotics,Elective,89
STU06298,Science,Core,61
STU06299,Robotics,Elective,77
STU06300,Science,Core,65
STU06301,Drama,Elective,85
STU06302,Drama,Elective,100
STU06303,Cooking,Elective,75
STU06304,History,Core,92
STU06305,Drama,Elective,77
STU06306,Geography,Core,88
STU06307,Computer Science,Elective,69
STU06308,Music,Elective,75
STU06309,Dance,Elective,52
STU06310,English,Core,61
STU06311,History,Core,65
STU06312,Computer Science,Elective,97
STU06313,English,Core,63
STU06314,Science,Core,83
STU06315,Photography,Elective,100
STU06316,History,Core,85
STU06317,Mathematics,Core,73
STU06318,Geography,Core,64
STU06319,Drama,Elective,69
STU06320,Photography,Elective,59
STU06321,Drama,Elective,45
STU06322,English,Core,67
STU06323,Photography,Elective,80
STU06324,English,Core,86
STU06325,Dance,Elective,87
STU06326,Geography,Core,72
STU06327,Debate,Elective,84
STU06328,Cooking,Elective,100
STU06329,Mathematics,Core,69
STU06330,Cooking,Elective,74
STU06331,Dance,Elective,57
STU06332,History,Core,53
STU06333,English,Core,82
STU06334,Computer Science,Elective,93
STU06335,Mathematics,Core,100
STU06336,Geography,Core,95
STU06337,Art,Elective,68
STU06338,History,Core,58
STU06339,Mathematics,Core,79
STU06340,Cooking,Elective,77
STU06341,Robotics,Elective,67
STU06342,English,Core,85
STU06343,Geography,Core,78
STU06344,Computer Science,Elective,61
STU06345,Mathematics,Core,90
STU06346,Geography,Core,85
STU06347,Science,Core,74
STU06348,Dance,Elective,68
STU06349,Debate,Elective,100
