GradeRecordID,StudentID,SubjectName,SubjectType,Grade
GRD06152,STU002,History,Core,92
GRD06153,STU003,Mathematics,Core,87
GRD06154,STU004,English,Core,82
GRD06155,STU005,Science,Core,47
GRD06156,STU006,Geography,Core,81
GRD06157,STU007,Art,Elective,40
GRD06158,STU008,Drama,Elective,87
GRD06159,STU009,Computer Science,Elective,64
GRD06160,STU010,Robotics,Elective,49
GRD06161,STU011,Physical Education,Elective,71
GRD06162,STU012,Dance,Elective,92
GRD06163,STU013,Cooking,Elective,74
GRD06164,STU014,Photography,Elective,88
GRD06165,STU015,Debate,Elective,47
GRD06166,STU016,Music,Elective,53
GRD06167,STU017,History,Core,48
GRD06168,STU018,Mathematics,Core,55
GRD06169,STU019,English,Core,59
GRD06170,STU020,Science,Core,91
GRD06171,STU021,Geography,Core,93
GRD06172,STU022,Art,Elective,53
GRD06173,STU023,Drama,Elective,55
GRD06174,STU024,Computer Science,Elective,47
GRD06175,STU025,Robotics,Elective,71
GRD06176,STU026,Physical Education,Elective,88
GRD06177,STU027,Dance,Elective,95
GRD06178,STU028,Cooking,Elective,74
GRD06179,STU029,Photography,Elective,95
GRD06180,STU030,Debate,Elective,86
GRD06181,STU031,Music,Elective,80
GRD06182,STU032,History,Core,96
GRD06183,STU033,Mathematics,Core,86
GRD06184,STU034,English,Core,55
GRD06185,STU035,Science,Core,96
GRD06186,STU036,Geography,Core,96
GRD06187,STU037,Art,Elective,57
GRD06188,STU038,Drama,Elective,55
GRD06189,STU039,Computer Science,Elective,78
GRD06190,STU040,Robotics,Elective,67
GRD06191,STU041,Physical Education,Elective,74
GRD06192,STU042,Dance,Elective,94
GRD06193,STU043,Cooking,Elective,43
GRD06194,STU044,Photography,Elective,91
GRD06195,STU045,Debate,Elective,84
GRD06196,STU046,Music,Elective,65
GRD06197,STU047,History,Core,42
GRD06198,STU048,Mathematics,Core,66
GRD06199,STU049,English,Core,46
GRD06200,STU050,Science,Core,80
GRD06201,STU001,Geography,Core,66
GRD06202,STU002,Art,Elective,50
GRD06203,STU003,Drama,Elective,68
GRD06204,STU004,Computer Science,Elective,65
GRD06205,STU005,Robotics,Elective,100
GRD06206,STU006,Physical Education,Elective,71
GRD06207,STU007,Dance,Elective,50
GRD06208,STU008,Cooking,Elective,98
GRD06209,STU009,Photography,Elective,94
GRD06210,STU010,Debate,Elective,40
GRD06211,STU011,Music,Elective,88
GRD06212,STU012,History,Core,40
GRD06213,STU013,Mathematics,Core,47
GRD06214,STU014,English,Core,65
GRD06215,STU015,Science,Core,51
GRD06216,STU016,Geography,Core,84
GRD06217,STU017,Art,Elective,40
GRD06218,STU018,Drama,Elective,57
GRD06219,STU019,Computer Science,Elective,64
GRD06220,STU020,Robotics,Elective,75
GRD06221,STU021,Physical Education,Elective,84
GRD06222,STU022,Dance,Elective,49
GRD06223,STU023,Cooking,Elective,55
GRD06224,STU024,Photography,Elective,63
GRD06225,STU025,Debate,Elective,84
GRD06226,STU026,Music,Elective,92
GRD06227,STU027,History,Core,67
GRD06228,STU028,Mathematics,Core,82
GRD06229,STU029,English,Core,95
GRD06230,STU030,Science,Core,94
GRD06231,STU031,Geography,Core,63
GRD06232,STU032,Art,Elective,51
GRD06233,STU033,Drama,Elective,56
GRD06234,STU034,Computer Science,Elective,40
GRD06235,STU035,Robotics,Elective,72
GRD06236,STU036,Physical Education,Elective,50
GRD06237,STU037,Dance,Elective,43
GRD06238,STU038,Cooking,Elective,61
GRD06239,STU039,Photography,Elective,52
GRD06240,STU040,Debate,Elective,88
GRD06241,STU041,Music,Elective,96
GRD06242,STU042,History,Core,86
GRD06243,STU043,Mathematics,Core,86
GRD06244,STU044,English,Core,99
GRD06245,STU045,Science,Core,96
GRD06246,STU046,Geography,Core,47
GRD06247,STU047,Art,Elective,83
GRD06248,STU048,Drama,Elective,51
GRD06249,STU049,Computer Science,Elective,65
GRD06250,STU050,Robotics,Elective,61
GRD06251,STU001,Physical Education,Elective,99
GRD06252,STU002,Dance,Elective,60
GRD06253,STU003,Cooking,Elective,88
GRD06254,STU004,Photography,Elective,42
GRD06255,STU005,Debate,Elective,56
GRD06256,STU006,Music,Elective,99
GRD06257,STU007,History,Core,93
GRD06258,STU008,Mathematics,Core,93
GRD06259,STU009,English,Core,87
GRD06260,STU010,Science,Core,43
GRD06261,STU011,Geography,Core,63
GRD06262,STU012,Art,Elective,50
GRD06263,STU013,Drama,Elective,67
GRD06264,STU014,Computer Science,Elective,61
GRD06265,STU015,Robotics,Elective,56
GRD06266,STU016,Physical Education,Elective,60
GRD06267,STU017,Dance,Elective,54
GRD06268,STU018,Cooking,Elective,56
GRD06269,STU019,Photography,Elective,99
GRD06270,STU020,Debate,Elective,92
GRD06271,STU021,Music,Elective,68
GRD06272,STU022,History,Core,64
GRD06273,STU023,Mathematics,Core,73
GRD06274,STU024,English,Core,98
GRD06275,STU025,Science,Core,66
GRD06276,STU026,Geography,Core,97
GRD06277,STU027,Art,Elective,59
GRD06278,STU028,Drama,Elective,53
GRD06279,STU029,Computer Science,Elective,62
GRD06280,STU030,Robotics,Elective,57
GRD06281,STU031,Physical Education,Elective,52
GRD06282,STU032,Dance,Elective,63
GRD06283,STU033,Cooking,Elective,71
GRD06284,STU034,Photography,Elective,89
GRD06285,STU035,Debate,Elective,46
GRD06286,STU036,Music,Elective,81
GRD06287,STU037,History,Core,100
GRD06288,STU038,Mathematics,Core,45
GRD06289,STU039,English,Core,84
GRD06290,STU040,Science,Core,84
GRD06291,STU041,Geography,Core,88
GRD06292,STU042,Art,Elective,76
GRD06293,STU043,Drama,Elective,43
GRD06294,STU044,Computer Science,Elective,73
GRD06295,STU045,Robotics,Elective,48
GRD06296,STU046,Physical Education,Elective,52
GRD06297,STU047,Dance,Elective,87
GRD06298,STU048,Cooking,Elective,67
GRD06299,STU049,Photography,Elective,60
GRD06300,STU050,Debate,Elective,46
GRD06301,STU001,Music,Elective,75
GRD06302,STU002,History,Core,83
GRD06303,STU003,Mathematics,Core,61
GRD06304,STU004,English,Core,62
GRD06305,STU005,Science,Core,48
GRD06306,STU006,Geography,Core,94
GRD06307,STU007,Art,Elective,100
GRD06308,STU008,Drama,Elective,70
GRD06309,STU009,Computer Science,Elective,86
GRD06310,STU010,Robotics,Elective,86
GRD06311,STU011,Physical Education,Elective,41
GRD06312,STU012,Dance,Elective,71
GRD06313,STU013,Cooking,Elective,49
GRD06314,STU014,Photography,Elective,100
GRD06315,STU015,Debate,Elective,84
GRD06316,STU016,Music,Elective,97
GRD06317,STU017,History,Core,72
GRD06318,STU018,Mathematics,Core,76
GRD06319,STU019,English,Core,62
GRD06320,STU020,Science,Core,100
GRD06321,STU021,Geography,Core,63
GRD06322,STU022,Art,Elective,89
GRD06323,STU023,Drama,Elective,63
GRD06324,STU024,Computer Science,Elective,56
GRD06325,STU025,Robotics,Elective,89
GRD06326,STU026,Physical Education,Elective,55
GRD06327,STU027,Dance,Elective,86
GRD06328,STU028,Cooking,Elective,57
GRD06329,STU029,Photography,Elective,49
GRD06330,STU030,Debate,Elective,92
GRD06331,STU031,Music,Elective,79
GRD06332,STU032,History,Core,62
GRD06333,STU033,Mathematics,Core,83
GRD06334,STU034,English,Core,78
GRD06335,STU035,Science,Core,94
GRD06336,STU036,Geography,Core,84
GRD06337,STU037,Art,Elective,57
GRD06338,STU038,Drama,Elective,69
GRD06339,STU039,Computer Science,Elective,40
GRD06340,STU040,Robotics,Elective,79
GRD06341,STU041,Physical Education,Elective,60
GRD06342,STU042,Dance,Elective,49
GRD06343,STU043,Cooking,Elective,93
GRD06344,STU044,Photography,Elective,70
GRD06345,STU045,Debate,Elective,70
GRD06346,STU046,Music,Elective,81
GRD06347,STU047,History,Core,58
GRD06348,STU048,Mathematics,Core,81
GRD06349,STU049,English,Core,85
GRD06350,STU050,Science,Core,43
GRD06351,STU001,Geography,Core,83
GRD06352,STU002,Art,Elective,58
GRD06353,STU003,Drama,Elective,75
GRD06354,STU004,Computer Science,Elective,62
GRD06355,STU005,Robotics,Elective,92
GRD06356,STU006,Physical Education,Elective,89
GRD06357,STU007,Dance,Elective,72
GRD06358,STU008,Cooking,Elective,61
GRD06359,STU009,Photography,Elective,98
GRD06360,STU010,Debate,Elective,70
GRD06361,STU011,Music,Elective,45
GRD06362,STU012,History,Core,87
GRD06363,STU013,Mathematics,Core,61
GRD06364,STU014,English,Core,91
GRD06365,STU015,Science,Core,40
GRD06366,STU016,Geography,Core,74
GRD06367,STU017,Art,Elective,85
GRD06368,STU018,Drama,Elective,53
GRD06369,STU019,Computer Science,Elective,94
GRD06370,STU020,Robotics,Elective,67
GRD06371,STU021,Physical Education,Elective,57
GRD06372,STU022,Dance,Elective,88
GRD06373,STU023,Cooking,Elective,45
GRD06374,STU024,Photography,Elective,53
GRD06375,STU025,Debate,Elective,89
GRD06376,STU026,Music,Elective,60
GRD06377,STU027,History,Core,88
GRD06378,STU028,Mathematics,Core,72
GRD06379,STU029,English,Core,74
GRD06380,STU030,Science,Core,68
GRD06381,STU031,Geography,Core,66
GRD06382,STU032,Art,Elective,76
GRD06383,STU033,Drama,Elective,67
GRD06384,STU034,Computer Science,Elective,57
GRD06385,STU035,Robotics,Elective,40
GRD06386,STU036,Physical Education,Elective,55
GRD06387,STU037,Dance,Elective,86
GRD06388,STU038,Cooking,Elective,45
GRD06389,STU039,Photography,Elective,54
GRD06390,STU040,Debate,Elective,87
GRD06391,STU041,Music,Elective,82
GRD06392,STU042,History,Core,97
GRD06393,STU043,Mathematics,Core,56
GRD06394,STU044,English,Core,70
GRD06395,STU045,Science,Core,41
GRD06396,STU046,Geography,Core,58
GRD06397,STU047,Art,Elective,97
GRD06398,STU048,Drama,Elective,60
GRD06399,STU049,Computer Science,Elective,97
GRD06400,STU050,Robotics,Elective,75
GRD06401,STU001,Physical Education,Elective,73
GRD06402,STU002,Dance,Elective,81
GRD06403,STU003,Cooking,Elective,58
GRD06404,STU004,Photography,Elective,64
GRD06405,STU005,Debate,Elective,62
GRD06406,STU006,Music,Elective,63
GRD06407,STU007,History,Core,77
GRD06408,STU008,Mathematics,Core,81
GRD06409,STU009,English,Core,93
GRD06410,STU010,Science,Core,54
GRD06411,STU011,Geography,Core,63
GRD06412,STU012,Art,Elective,77
GRD06413,STU013,Drama,Elective,55
GRD06414,STU014,Computer Science,Elective,49
GRD06415,STU015,Robotics,Elective,77
GRD06416,STU016,Physical Education,Elective,84
GRD06417,STU017,Dance,Elective,58
GRD06418,STU018,Cooking,Elective,74
GRD06419,STU019,Photography,Elective,58
GRD06420,STU020,Debate,Elective,44
GRD06421,STU021,Music,Elective,41
GRD06422,STU022,History,Core,77
GRD06423,STU023,Mathematics,Core,59
GRD06424,STU024,English,Core,63
GRD06425,STU025,Science,Core,56
GRD06426,STU026,Geography,Core,84
GRD06427,STU027,Art,Elective,68
GRD06428,STU028,Drama,Elective,98
GRD06429,STU029,Computer Science,Elective,64
GRD06430,STU030,Robotics,Elective,88
GRD06431,STU031,Physical Education,Elective,50
GRD06432,STU032,Dance,Elective,86
GRD06433,STU033,Cooking,Elective,67
GRD06434,STU034,Photography,Elective,55
GRD06435,STU035,Debate,Elective,69
GRD06436,STU036,Music,Elective,52
GRD06437,STU037,History,Core,79
GRD06438,STU038,Mathematics,Core,86
GRD06439,STU039,English,Core,99
GRD06440,STU040,Science,Core,77
GRD06441,STU041,Geography,Core,91
GRD06442,STU042,Art,Elective,100
GRD06443,STU043,Drama,Elective,82
GRD06444,STU044,Computer Science,Elective,92
GRD06445,STU045,Robotics,Elective,89
GRD06446,STU046,Physical Education,Elective,57
GRD06447,STU047,Dance,Elective,95
GRD06448,STU048,Cooking,Elective,86
GRD06449,STU049,Photography,Elective,56
GRD06450,STU050,Debate,Elective,46
GRD06451,STU001,Music,Elective,44
GRD06452,STU002,History,Core,48
GRD06453,STU003,Mathematics,Core,51
GRD06454,STU004,English,Core,80
GRD06455,STU005,Science,Core,82
GRD06456,STU006,Geography,Core,90
GRD06457,STU007,Art,Elective,85
GRD06458,STU008,Drama,Elective,75
GRD06459,STU009,Computer Science,Elective,70
GRD06460,STU010,Robotics,Elective,100
GRD06461,STU011,Physical Education,Elective,85
GRD06462,STU012,Dance,Elective,93
GRD06463,STU013,Cooking,Elective,53
GRD06464,STU014,Photography,Elective,89
GRD06465,STU015,Debate,Elective,62
GRD06466,STU016,Music,Elective,50
GRD06467,STU017,History,Core,43
GRD06468,STU018,Mathematics,Core,80
GRD06469,STU019,English,Core,48
GRD06470,STU020,Science,Core,56
GRD06471,STU021,Geography,Core,85
GRD06472,STU022,Art,Elective,62
GRD06473,STU023,Drama,Elective,58
GRD06474,STU024,Computer Science,Elective,43
GRD06475,STU025,Robotics,Elective,75
GRD06476,STU026,Physical Education,Elective,84
GRD06477,STU027,Dance,Elective,66
GRD06478,STU028,Cooking,Elective,82
GRD06479,STU029,Photography,Elective,87
GRD06480,STU030,Debate,Elective,92
GRD06481,STU031,Music,Elective,44
GRD06482,STU032,History,Core,50
GRD06483,STU033,Mathematics,Core,65
GRD06484,STU034,English,Core,67
GRD06485,STU035,Science,Core,44
GRD06486,STU036,Geography,Core,78
GRD06487,STU037,Art,Elective,52
GRD06488,STU038,Drama,Elective,56
GRD06489,STU039,Computer Science,Elective,59
GRD06490,STU040,Robotics,Elective,89
GRD06491,STU041,Physical Education,Elective,57
GRD06492,STU042,Dance,Elective,96
GRD06493,STU043,Cooking,Elective,54
GRD06494,STU044,Photography,Elective,50
GRD06495,STU045,Debate,Elective,89
GRD06496,STU046,Music,Elective,46
GRD06497,STU047,History,Core,93
GRD06498,STU048,Mathematics,Core,70
GRD06499,STU049,English,Core,86
GRD06500,STU050,Science,Core,49
GRD06501,STU001,Geography,Core,40
GRD06502,STU002,Art,Elective,98
GRD06503,STU003,Drama,Elective,59
GRD06504,STU004,Computer Science,Elective,53
GRD06505,STU005,Robotics,Elective,67
GRD06506,STU006,Physical Education,Elective,44
GRD06507,STU007,Dance,Elective,100
GRD06508,STU008,Cooking,Elective,75
GRD06509,STU009,Photography,Elective,88
GRD06510,STU010,Debate,Elective,87
GRD06511,STU011,Music,Elective,66
GRD06512,STU012,History,Core,79
GRD06513,STU013,Mathematics,Core,63
GRD06514,STU014,English,Core,61
GRD06515,STU015,Science,Core,58
GRD06516,STU016,Geography,Core,43
GRD06517,STU017,Art,Elective,89
GRD06518,STU018,Drama,Elective,80
GRD06519,STU019,Computer Science,Elective,59
GRD06520,STU020,Robotics,Elective,85
GRD06521,STU021,Physical Education,Elective,72
GRD06522,STU022,Dance,Elective,70
GRD06523,STU023,Cooking,Elective,80
GRD06524,STU024,Photography,Elective,62
GRD06525,STU025,Debate,Elective,42
GRD06526,STU026,Music,Elective,79
GRD06527,STU027,History,Core,71
GRD06528,STU028,Mathematics,Core,67
GRD06529,STU029,English,Core,81
GRD06530,STU030,Science,Core,58
GRD06531,STU031,Geography,Core,76
GRD06532,STU032,Art,Elective,64
GRD06533,STU033,Drama,Elective,85
GRD06534,STU034,Computer Science,Elective,45
GRD06535,STU035,Robotics,Elective,71
GRD06536,STU036,Physical Education,Elective,72
GRD06537,STU037,Dance,Elective,79
GRD06538,STU038,Cooking,Elective,46
GRD06539,STU039,Photography,Elective,47
GRD06540,STU040,Debate,Elective,66
GRD06541,STU041,Music,Elective,70
GRD06542,STU042,History,Core,80
GRD06543,STU043,Mathematics,Core,41
GRD06544,STU044,English,Core,48
GRD06545,STU045,Science,Core,95
GRD06546,STU046,Geography,Core,86
GRD06547,STU047,Art,Elective,67
GRD06548,STU048,Drama,Elective,83
GRD06549,STU049,Computer Science,Elective,56
GRD06550,STU050,Robotics,Elective,55
GRD06551,STU001,Physical Education,Elective,93
GRD06552,STU002,Dance,Elective,98
GRD06553,STU003,Cooking,Elective,80
GRD06554,STU004,Photography,Elective,89
GRD06555,STU005,Debate,Elective,64
GRD06556,STU006,Music,Elective,70
GRD06557,STU007,History,Core,85
GRD06558,STU008,Mathematics,Core,75
GRD06559,STU009,English,Core,61
GRD06560,STU010,Science,Core,74
GRD06561,STU011,Geography,Core,60
GRD06562,STU012,Art,Elective,76
GRD06563,STU013,Drama,Elective,68
GRD06564,STU014,Computer Science,Elective,92
GRD06565,STU015,Robotics,Elective,51
GRD06566,STU016,Physical Education,Elective,76
GRD06567,STU017,Dance,Elective,48
GRD06568,STU018,Cooking,Elective,90
GRD06569,STU019,Photography,Elective,76
GRD06570,STU020,Debate,Elective,96
GRD06571,STU021,Music,Elective,40
GRD06572,STU022,History,Core,66
GRD06573,STU023,Mathematics,Core,100
GRD06574,STU024,English,Core,71
GRD06575,STU025,Science,Core,76
GRD06576,STU026,Geography,Core,57
GRD06577,STU027,Art,Elective,84
GRD06578,STU028,Drama,Elective,44
GRD06579,STU029,Computer Science,Elective,93
GRD06580,STU030,Robotics,Elective,63
GRD06581,STU031,Physical Education,Elective,50
GRD06582,STU032,Dance,Elective,71
GRD06583,STU033,Cooking,Elective,71
GRD06584,STU034,Photography,Elective,67
GRD06585,STU035,Debate,Elective,47
GRD06586,STU036,Music,Elective,84
GRD06587,STU037,History,Core,63
GRD06588,STU038,Mathematics,Core,98
GRD06589,STU039,English,Core,73
GRD06590,STU040,Science,Core,85
GRD06591,STU041,Geography,Core,50
GRD06592,STU042,Art,Elective,59
GRD06593,STU043,Drama,Elective,47
GRD06594,STU044,Computer Science,Elective,57
GRD06595,STU045,Robotics,Elective,68
GRD06596,STU046,Physical Education,Elective,41
GRD06597,STU047,Dance,Elective,66
GRD06598,STU048,Cooking,Elective,91
GRD06599,STU049,Photography,Elective,75
GRD06600,STU050,Debate,Elective,84
GRD06601,STU001,Music,Elective,51
GRD06602,STU002,History,Core,51
GRD06603,STU003,Mathematics,Core,66
GRD06604,STU004,English,Core,79
GRD06605,STU005,Science,Core,49
GRD06606,STU006,Geography,Core,100
GRD06607,STU007,Art,Elective,98
GRD06608,STU008,Drama,Elective,95
GRD06609,STU009,Computer Science,Elective,81
GRD06610,STU010,Robotics,Elective,97
GRD06611,STU011,Physical Education,Elective,51
GRD06612,STU012,Dance,Elective,89
GRD06613,STU013,Cooking,Elective,66
GRD06614,STU014,Photography,Elective,69
GRD06615,STU015,Debate,Elective,81
GRD06616,STU016,Music,Elective,83
GRD06617,STU017,History,Core,96
GRD06618,STU018,Mathematics,Core,49
GRD06619,STU019,English,Core,56
GRD06620,STU020,Science,Core,47
GRD06621,STU021,Geography,Core,70
GRD06622,STU022,Art,Elective,83
GRD06623,STU023,Drama,Elective,89
GRD06624,STU024,Computer Science,Elective,48
GRD06625,STU025,Robotics,Elective,49
GRD06626,STU026,Physical Education,Elective,86
GRD06627,STU027,Dance,Elective,70
GRD06628,STU028,Cooking,Elective,84
GRD06629,STU029,Photography,Elective,82
GRD06630,STU030,Debate,Elective,91
GRD06631,STU031,Music,Elective,72
GRD06632,STU032,History,Core,81
GRD06633,STU033,Mathematics,Core,84
GRD06634,STU034,English,Core,57
GRD06635,STU035,Science,Core,73
GRD06636,STU036,Geography,Core,84
GRD06637,STU037,Art,Elective,68
GRD06638,STU038,Drama,Elective,41
GRD06639,STU039,Computer Science,Elective,62
GRD06640,STU040,Robotics,Elective,52
GRD06641,STU041,Physical Education,Elective,58
GRD06642,STU042,Dance,Elective,92
GRD06643,STU043,Cooking,Elective,76
GRD06644,STU044,Photography,Elective,79
GRD06645,STU045,Debate,Elective,44
GRD06646,STU046,Music,Elective,55
GRD06647,STU047,History,Core,88
GRD06648,STU048,Mathematics,Core,89
GRD06649,STU049,English,Core,83
GRD06650,STU050,Science,Core,55
GRD06651,STU001,Geography,Core,92
GRD06652,STU002,Art,Elective,83
GRD06653,STU003,Drama,Elective,81
GRD06654,STU004,Computer Science,Elective,59
GRD06655,STU005,Robotics,Elective,40
GRD06656,STU006,Physical Education,Elective,69
GRD06657,STU007,Dance,Elective,61
GRD06658,STU008,Cooking,Elective,99
GRD06659,STU009,Photography,Elective,94
GRD06660,STU010,Debate,Elective,90
GRD06661,STU011,Music,Elective,65
GRD06662,STU012,History,Core,74
GRD06663,STU013,Mathematics,Core,69
GRD06664,STU014,English,Core,47
GRD06665,STU015,Science,Core,47
GRD06666,STU016,Geography,Core,75
GRD06667,STU017,Art,Elective,98
GRD06668,STU018,Drama,Elective,74
GRD06669,STU019,Computer Science,Elective,95
GRD06670,STU020,Robotics,Elective,59
GRD06671,STU021,Physical Education,Elective,61
GRD06672,STU022,Dance,Elective,58
GRD06673,STU023,Cooking,Elective,62
GRD06674,STU024,Photography,Elective,85
GRD06675,STU025,Debate,Elective,94
GRD06676,STU026,Music,Elective,65
GRD06677,STU027,History,Core,96
GRD06678,STU028,Mathematics,Core,68
GRD06679,STU029,English,Core,63
GRD06680,STU030,Science,Core,46
GRD06681,STU031,Geography,Core,54
GRD06682,STU032,Art,Elective,44
GRD06683,STU033,Drama,Elective,78
GRD06684,STU034,Computer Science,Elective,84
GRD06685,STU035,Robotics,Elective,87
GRD06686,STU036,Physical Education,Elective,67
GRD06687,STU037,Dance,Elective,96
GRD06688,STU038,Cooking,Elective,70
GRD06689,STU039,Photography,Elective,89
GRD06690,STU040,Debate,Elective,90
GRD06691,STU041,Music,Elective,45
GRD06692,STU042,History,Core,51
GRD06693,STU043,Mathematics,Core,92
